"type","density","pressure","velocity:0","velocity:1","velocity:2","domain","Points:0","Points:1","Points:2"
1,1018.6,65463,0.00042345,0,-15.783,1,0.13024,0.00425,0.38212
0,1000,7.1939,0,0,0,1,0.19125,0.00425,0.24225
1,1008.3,28674,-0.042354,0,-12.23,1,0.14624,0.00425,0.065646
1,1012.2,42459,-0.30436,0,-17.979,1,0.10556,0.00425,0.352
0,1031.1,1.1391e+05,0,0,0,1,0.17425,0.00425,0.19975
1,1004.8,16147,-0.37298,0,-10.497,1,0.15948,0.00425,0.033877
1,1013.7,47304,0.36306,0,-16.431,1,0.11964,0.00425,0.083011
1,1013.7,47380,-0.86443,0,-14.204,1,0.14481,0.00425,0.32367
0,1004,13268,0,0,0,1,0.18275,0.00425,0.24225
0,1000,3.4148,0,0,0,1,0.19125,0.00425,0.16575
1,1012.4,43333,-0.49841,0,-17.743,1,0.11206,0.00425,0.28593
0,1004.8,16415,0,0,0,1,0.18275,0.00425,0.36975
0,1017.9,63144,0,0,0,1,0.17425,0.00425,0.17425
1,1004.6,15582,-0.12251,0,-18.242,1,0.11057,0.00425,0.30349
0,1003.6,11973,0,0,0,1,0.18275,0.00425,0.39525
1,1009.9,34065,0.20984,0,-15.407,1,0.12787,0.00425,0.11035
1,1005.9,19642,-0.085052,0,-10.827,1,0.1606,0.00425,0.3447
1,1006.2,21023,-0.77504,0,-13.765,1,0.14298,0.00425,0.29146
1,1016.1,56622,0.12802,0,-18.646,1,0.085937,0.00425,0.67786
1,1011.9,41596,0.076512,0,-18.361,1,0.10174,0.00425,0.37597
0,nan,nan,0,0,0,1,-0.02975,-0.00425,-0.00425
1,1005.1,17373,-0.0028433,0,-18.491,1,0.063484,0.00425,0.37357
1,1012.1,41919,0.20214,0,-18.437,1,0.072045,0.00425,0.39126
1,1019.7,69958,0.25104,0,-17.859,1,0.1,0.00425,0.016435
1,1006.7,22610,-0.33136,0,-10.991,1,0.16031,0.00425,0.17522
0,1000,2.9183,0,0,0,1,0.19125,0.00425,0.12325
1,1005.6,18812,-0.26681,0,-14.756,1,0.138,0.00425,0.17493
1,1005,16736,0.32042,0,-10.81,1,0.16042,0.00425,0.16132
0,1000,4.0493,0,0,0,1,0.19125,0.00425,0.04675
1,1016.6,57986,0.29957,0,-17.398,1,0.11301,0.00425,0.37496
1,1017.1,59852,0.26251,0,-17.999,1,0.10494,0.00425,0.38206
1,1008.7,29945,-0.038984,0,-18.65,1,0.098111,0.00425,0.29314
1,1009.5,32471,-0.16399,0,-13.94,1,0.14454,0.00425,0.2329
1,1014.8,51401,-0.26426,0,-18.525,1,0.092011,0.00425,0.35105
0,1016.2,57063,0,0,0,1,0.17425,0.00425,0.14025
1,1017.7,62171,0.020885,0,-18.658,1,0.0969,0.00425,0.057622
1,1014.9,51759,-0.3878,0,-18.449,1,0.10058,0.00425,0.31272
1,1013.8,48036,0.47102,0,-15.626,1,0.13149,0.00425,0.024741
1,1010.9,37624,-0.10143,0,-18.257,1,0.10624,0.00425,0.30546
0,1002.7,8967,0,0,0,1,0.18275,0.00425,0.14875
1,1010.9,37876,0.20585,0,-18.638,1,0.10578,0.00425,0.68966
1,1020.4,72906,-0.58262,0,-10.659,1,0.158,0.00425,0.059962
1,1007.9,27098,0.030764,0,-16.352,1,0.12583,0.00425,0.36732
1,1016.8,58879,-0.27909,0,-15.62,1,0.12746,0.00425,0.14418
1,1010.1,34694,-0.1114,0,-16.955,1,0.11903,0.00425,0.022146
1,1011.2,38949,-0.27508,0,-18.157,1,0.107,0.00425,0.24935
1,1010.3,35225,-0.29285,0,-15.342,1,0.1355,0.00425,0.395
1,1012,41377,0.37503,0,-17.473,1,0.11629,0.00425,0.24242
1,1010.8,37065,0.23255,0,-18.913,1,0.085953,0.00425,0.23688
1,1005.6,19608,0.3147,0,-10.552,1,0.1609,0.00425,0.062306
1,1006.3,21271,-0.068856,0,-19.041,1,0.095277,0.00425,0.095507
1,1015.5,54416,-0.80982,0,-16.147,1,0.12228,0.00425,0.11306
1,995.61,-14645,-0.1063,0,-9.3877,1,0.16148,0.00425,0.27346
1,1009.4,32237,0.11275,0,-13.671,1,0.14503,0.00425,0.26847
1,1009.5,32430,-0.024037,0,-11.712,1,0.151,0.00425,0.13551
1,1018.8,66388,0.28243,0,-18.205,1,0.09993,0.00425,0.15844
0,1025.9,93121,0,0,0,1,0.17425,0.00425,0.36125
1,1008.1,27760,-0.44387,0,-13.824,1,0.14209,0.00425,0.03427
1,1013,45043,0.034485,0,-18.717,1,0.073062,0.00425,0.079056
0,1000,3.2162,0,0,0,1,0.19125,0.00425,0.05525
0,1028.1,1.0173e+05,0,0,0,1,0.17425,0.00425,0.12325
0,1000,4.4818,0,0,0,1,0.19125,0.00425,0.33575
1,1022.5,80596,-0.32248,0,-11.392,1,0.15664,0.00425,0.32674
0,1000,10.028,0,0,0,1,0.19125,0.00425,0.36125
0,1000,3.1932,0,0,0,1,0.19125,0.00425,0.36975
0,1029.1,1.0646e+05,0,0,0,1,0.17425,0.00425,0.02975
1,1015.3,53027,-0.087396,0,-16.959,1,0.11249,0.00425,0.20954
1,1013.4,46291,-0.036039,0,-17.655,1,0.11197,0.00425,0.26445
1,1016.2,56884,0.051111,0,-18.204,1,0.10015,0.00425,0.14814
1,1013.5,46675,-0.17751,0,-18.567,1,0.072883,0.00425,0.29193
1,1006.5,22618,0.099958,0,-10.166,1,0.16069,0.00425,0.26477
1,1013,44842,0.18713,0,-13.305,1,0.14403,0.00425,0.12238
1,1008.9,30461,-0.047977,0,-11.244,1,0.16028,0.00425,0.37635
1,1014.6,51098,-0.6359,0,-17.597,1,0.11486,0.00425,0.33174
1,1014.9,51860,-0.56666,0,-10.679,1,0.15785,0.00425,0.1471
1,1010.9,37591,0.27998,0,-13.57,1,0.14386,0.00425,0.24695
1,1011.8,40553,0.027928,0,-18.877,1,0.087997,0.00425,0.24296
1,1011.3,39235,0.051857,0,-18.016,1,0.108,0.00425,0.13798
1,1016.8,59016,-0.26449,0,-15.455,1,0.13082,0.00425,0.00047542
1,1011,38108,-0.10091,0,-16.036,1,0.12791,0.00425,0.10609
0,1003.5,11778,0,0,0,1,0.18275,0.00425,0.13175
1,1007.7,26476,-0.11756,0,-18.8,1,0.10009,0.00425,0.28856
1,1018.5,64872,0.048569,0,-17.859,1,0.10392,0.00425,0.024949
1,1015.9,55650,-0.3136,0,-18.606,1,0.091698,0.00425,0.34575
1,1005.3,18192,-0.43443,0,-16.832,1,0.12339,0.00425,0.22337
1,1016.1,56529,0.15285,0,-15.879,1,0.12624,0.00425,0.042875
1,1009.8,33791,0.90265,0,-14.166,1,0.14033,0.00425,0.18803
1,1012.2,41988,-0.33833,0,-17.935,1,0.10561,0.00425,0.17374
1,1012.3,42528,0.11606,0,-18.751,1,0.072649,0.00425,0.10961
1,1005.9,19622,-0.29389,0,-15.49,1,0.13784,0.00425,0.29384
1,1014.3,49767,-0.41179,0,-18.471,1,0.083079,0.00425,0.21706
1,1000.6,1897.5,0.088537,0,-10.116,1,0.16047,0.00425,0.1902
1,1020.7,73132,0.58446,0,-11.744,1,0.15077,0.00425,0.30928
0,1004.4,14703,0,0,0,1,0.18275,0.00425,0.12325
0,1003,10036,0,0,0,1,0.18275,0.00425,0.07225
1,1006.1,20696,-0.50163,0,-18.14,1,0.10803,0.00425,0.6718
1,1012.8,44273,-0.1133,0,-18.648,1,0.092365,0.00425,0.30705
1,1017.3,60781,0.15556,0,-18.511,1,0.083956,0.00425,0.12418
1,1011.2,38995,-1.5289,0,-12.644,1,0.1501,0.00425,0.20339
1,997.23,-9277.2,-0.15475,0,-10.271,1,0.16187,0.00425,0.30981
1,1011.8,40636,-0.060667,0,-14.043,1,0.13662,0.00425,0.066107
0,1031.5,1.1555e+05,0,0,0,1,0.17425,0.00425,0.02125
1,1009.7,33397,-0.21947,0,-18.451,1,0.09864,0.00425,0.20115
1,1006.8,23051,0.33218,0,-18.971,1,0.080849,0.00425,0.23365
1,1013,45418,-0.29538,0,-18.691,1,0.093964,0.00425,0.33714
1,1011.6,39983,0.073947,0,-10.932,1,0.15836,0.00425,0.16251
1,1010.5,36150,-0.096637,0,-18.515,1,0.10225,0.00425,0.18949
1,1014.9,51640,0.057268,0,-18.454,1,0.071581,0.00425,0.15937
1,1014.5,50353,0.082807,0,-18.677,1,0.090002,0.00425,0.055682
1,1013.2,45693,-0.10641,0,-10.754,1,0.15901,0.00425,0.15204
1,1011.1,38548,-0.49198,0,-13.832,1,0.14061,0.00425,0.6853
1,1013,45274,-0.10747,0,-16.994,1,0.11792,0.00425,0.34
1,1004.6,15472,0.14302,0,-10.394,1,0.15938,0.00425,0.36152
1,1013.1,45771,0.32687,0,-18.332,1,0.10484,0.00425,0.047595
1,1019.2,67808,0.020912,0,-11.098,1,0.15869,0.00425,0.34703
0,1004.1,13845,0,0,0,1,0.18275,0.00425,0.35275
1,1009.6,33097,0.18224,0,-13.39,1,0.14028,0.00425,0.064802
1,1012.5,43287,-0.21203,0,-10.513,1,0.16013,0.00425,0.081341
1,1003.7,12628,-0.64124,0,-18.536,1,0.09968,0.00425,0.14081
1,1021.5,76602,-0.49276,0,-11.446,1,0.15879,0.00425,0.25922
1,1012.5,43496,0.069043,0,-18.717,1,0.086066,0.00425,0.68518
1,1019.4,68373,-0.088112,0,-16.56,1,0.12031,0.00425,0.13908
1,1010.5,36391,0.64209,0,-10.587,1,0.15923,0.00425,0.3049
1,1007.7,26127,-0.41079,0,-10.461,1,0.15948,0.00425,0.38364
1,1017.6,62301,0.46685,0,-10.574,1,0.15942,0.00425,0.08508
0,1000,4.7926,0,0,0,1,0.19125,0.00425,0.32725
1,1006.4,21609,0.12209,0,-18.632,1,0.099114,0.00425,-0.0010034
1,1014,48699,-0.10833,0,-13.13,1,0.14485,0.00425,0.1185
1,1007.8,26494,-0.81402,0,-13.724,1,0.1428,0.00425,0.10594
1,1008,27573,-0.066083,0,-18.531,1,0.10142,0.00425,0.33611
1,1016.4,57776,-0.62611,0,-16.042,1,0.12479,0.00425,0.0096285
1,1013.8,48157,-0.78748,0,-15.044,1,0.13673,0.00425,0.68627
1,1020.3,71962,-0.1879,0,-16.846,1,0.11536,0.00425,0.2061
1,1010.9,37314,0.15326,0,-17.524,1,0.1103,0.00425,0.061091
1,1007.9,26645,0.13676,0,-18.86,1,0.075741,0.00425,0.26407
1,1005.9,19823,-0.42878,0,-18.038,1,0.10996,0.00425,0.22572
1,1014.3,49584,0.12138,0,-17.267,1,0.11565,0.00425,0.077307
0,1005.3,17866,0,0,0,1,0.18275,0.00425,0.01275
1,1002.8,9631.6,0.00010367,0,-14.321,1,0.14443,0.00425,0.38119
1,1011.2,38554,0.34523,0,-18.7,1,0.069914,0.00425,0.68283
0,1024.3,88056,0,0,0,1,0.17425,0.00425,0.13175
1,1005.3,18043,-0.29356,0,-14.304,1,0.1444,0.00425,0.3455
1,1016.9,59570,-0.29254,0,-10.973,1,0.15741,0.00425,0.23357
1,1011.4,39247,0.024763,0,-18.607,1,0.085563,0.00425,0.35936
1,1003.4,10807,-1.2251e-05,0,-10.03,1,0.1615,0.00425,0.24885
0,1023.9,85058,0,0,0,1,0.17425,0.00425,0.08075
1,1005.5,18919,0.7323,0,-13.416,1,0.14318,0.00425,0.13821
1,1010.8,37495,0.54334,0,-14.004,1,0.14392,0.00425,0.30645
0,1003.3,10930,0,0,0,1,0.18275,0.00425,0.11475
1,1005.5,18798,0.66385,0,-10.238,1,0.16179,0.00425,0.016809
1,1009.8,33609,0.28121,0,-16.633,1,0.12592,0.00425,0.059293
1,1014.8,51517,0.067516,0,-12.604,1,0.14932,0.00425,0.24169
0,1023.1,82713,0,0,0,1,0.17425,0.00425,0.35275
1,1009.7,33555,-0.10021,0,-17.297,1,0.12044,0.00425,0.34754
1,1006.1,20717,0.0075253,0,-10.399,1,0.1614,0.00425,0.12048
1,1013.5,47307,0.32105,0,-10.319,1,0.15977,0.00425,0.09048
0,nan,nan,0,0,0,1,-0.02975,-0.00425,-0.00425
1,1008,27167,0.059221,0,-12.155,1,0.14765,0.00425,0.073888
1,991.08,-29090,0.57441,0,-10.274,1,0.16263,0.00425,0.36358
1,1020.1,71213,-0.60644,0,-11.524,1,0.15854,0.00425,0.23008
1,1010.7,37134,0.0075444,0,-18.638,1,0.077565,0.00425,0.59976
1,1009.1,31406,0.034557,0,-10.506,1,0.16007,0.00425,0.15644
1,1014.5,50619,-0.3534,0,-18.448,1,0.072188,0.00425,0.31466
0,1004.9,16817,0,0,0,1,0.18275,0.00425,0.02975
0,1000,3.2251,0,0,0,1,0.19125,0.00425,0.07225
1,1013,45284,0.011418,0,-15.609,1,0.13008,0.00425,0.25314
1,1018.8,66446,-0.38814,0,-18.382,1,0.082829,0.00425,0.33424
1,1004.3,14485,-0.50444,0,-10.307,1,0.16002,0.00425,0.13822
1,1007.8,26702,0.086692,0,-18.817,1,0.098374,0.00425,0.20723
1,1005.5,18885,-0.19798,0,-17.402,1,0.11868,0.00425,0.18924
0,1021.1,74489,0,0,0,1,0.17425,0.00425,0.11475
1,1012.1,41711,0.075539,0,-10.802,1,0.15945,0.00425,0.37095
1,1002.3,7112.5,0.3878,0,-19.165,1,0.084877,0.00425,0.031234
1,1015.4,53835,-0.12719,0,-18.5,1,0.082376,0.00425,0.24891
1,1026.9,97429,0.19451,0,-11.414,1,0.1562,0.00425,0.35235
1,1006.2,20977,0.5101,0,-18.645,1,0.066007,0.00425,0.6794
1,1007.9,26878,0.13225,0,-10.578,1,0.1595,0.00425,-0.0028096
1,1011.7,40629,-0.071619,0,-17.875,1,0.10942,0.00425,0.36207
1,1014.8,50940,0.01856,0,-17.642,1,0.1139,0.00425,0.090033
1,1012.8,44089,-0.012526,0,-18.475,1,0.083346,0.00425,0.38925
0,1003.2,10736,0,0,0,1,0.18275,0.00425,0.33575
1,1009.2,31949,-0.38736,0,-18.669,1,0.077126,0.00425,0.12238
1,1014,48559,0.17098,0,-16.59,1,0.12052,0.00425,0.049178
1,1017.3,60000,-0.46598,0,-11.078,1,0.15884,0.00425,0.28274
1,1015.8,55311,0.070115,0,-16.215,1,0.12044,0.00425,0.68283
1,1013.8,48079,-0.5344,0,-18.502,1,0.077137,0.00425,0.32669
1,1014.3,50059,0.060366,0,-15.575,1,0.13186,0.00425,-0.0028892
0,1000,5.0007,0,0,0,1,0.19125,0.00425,0.31875
1,1009.9,34163,0.65592,0,-13.394,1,0.14277,0.00425,0.049475
1,1006.5,22229,-0.088611,0,-19.194,1,0.080447,0.00425,0.070678
1,1005.2,17615,0.17254,0,-15.321,1,0.13813,0.00425,0.26898
1,1015.3,53270,-0.24127,0,-18.547,1,0.086295,0.00425,0.22691
1,995.4,-15160,-0.25893,0,-10.905,1,0.16279,0.00425,0.21849
1,1012.8,44614,-0.19524,0,-18.548,1,0.098171,0.00425,0.25338
1,1008.5,29929,0.016163,0,-18.929,1,0.09526,0.00425,0.0076485
1,1015.3,53214,0.04169,0,-17.374,1,0.11731,0.00425,0.001516
1,1013,44859,-0.25487,0,-18.224,1,0.1053,0.00425,0.3211
1,1011.7,40426,0.1039,0,-15.355,1,0.13299,0.00425,0.058514
1,1011.1,38502,-0.32516,0,-13.392,1,0.14552,0.00425,0.056304
1,1007.5,25081,0.13492,0,-16.353,1,0.12626,0.00425,0.29424
1,1012.6,43644,0.21049,0,-15.314,1,0.13292,0.00425,0.18913
1,1020.6,73294,0.037097,0,-11.289,1,0.15704,0.00425,0.20536
1,1013.9,48235,0.25441,0,-18.317,1,0.10226,0.00425,0.22405
1,1023.4,83386,0.59167,0,-12.916,1,0.15314,0.00425,0.39492
1,1016.7,58452,-0.094872,0,-18.613,1,0.081577,0.00425,0.28982
1,1014.6,50796,0.042575,0,-17.042,1,0.10977,0.00425,0.14997
1,1018.1,63411,0.26285,0,-18.449,1,0.089288,0.00425,0.12803
1,1010.4,35672,-0.0061994,0,-16.966,1,0.12233,0.00425,0.24174
0,1000,3.2672,0,0,0,1,0.19125,0.00425,0.02125
1,1012,41214,-0.6063,0,-18.212,1,0.10234,0.00425,0.12178
0,1000,3.5054,0,0,0,1,0.19125,0.00425,0.13175
0,1006,20360,0,0,0,1,0.18275,0.00425,0.02125
0,1002.4,8036.6,0,0,0,1,0.18275,0.00425,0.14025
0,1021.5,76033,0,0,0,1,0.17425,0.00425,0.00425
1,1012.8,44337,-0.017176,0,-18.515,1,0.097038,0.00425,0.19165
1,1009.3,31930,0.42044,0,-15.338,1,0.13233,0.00425,0.31608
1,1009,30620,0.053694,0,-18.705,1,0.072227,0.00425,0.23043
1,1015.8,55349,-0.18351,0,-13.441,1,0.15025,0.00425,0.3462
1,1012.2,42251,-0.043831,0,-18.585,1,0.07763,0.00425,0.27791
1,1006.6,22586,0.38695,0,-14.071,1,0.14162,0.00425,0.14615
1,1020.5,72448,-0.32578,0,-17.85,1,0.07658,0.00425,0.18735
1,1012.1,41902,-0.067003,0,-18.37,1,0.10753,0.00425,0.32789
1,1010.1,34440,-0.048035,0,-16.177,1,0.12569,0.00425,0.14762
1,1008.1,27371,0.56768,0,-10.998,1,0.16215,0.00425,0.25253
1,1016.1,56018,0.1856,0,-11.422,1,0.15449,0.00425,0.38881
1,1011.8,40741,0.24514,0,-18.551,1,0.10008,0.00425,0.072018
1,1009.5,33124,-0.51385,0,-17.519,1,0.11294,0.00425,0.19527
1,1007.2,24853,0.84414,0,-14.435,1,0.14011,0.00425,0.67558
1,1002.8,9044.6,0.35837,0,-10.106,1,0.16034,0.00425,0.046554
1,1013.5,46858,-0.18445,0,-18.406,1,0.089621,0.00425,0.38571
1,1016.3,57175,0.22617,0,-16.339,1,0.12293,0.00425,0.044432
0,1000,5.0502,0,0,0,1,0.19125,0.00425,0.42075
1,1006.9,23688,0.094365,0,-19.247,1,0.085933,0.00425,0.66308
1,1017.9,62849,-0.23574,0,-17.59,1,0.10721,0.00425,0.20627
1,1014.7,50998,0.47513,0,-10.772,1,0.15907,0.00425,0.0086139
1,1012.9,44365,0.42192,0,-18.666,1,0.07385,0.00425,0.056177
1,1018.6,65521,0.044199,0,-16.332,1,0.12412,0.00425,0.26305
0,1025.4,91665,0,0,0,1,0.17425,0.00425,0.08925
1,1014.6,50789,-0.19196,0,-18.59,1,0.087572,0.00425,0.29454
1,997.25,-9018.8,0.0040068,0,-10.453,1,0.16141,0.00425,0.21273
1,1018.2,63815,0.51112,0,-11.787,1,0.15494,0.00425,0.21971
1,1003,9871.3,0.74563,0,-12.462,1,0.14383,0.00425,0.092213
0,1000,3.9449,0,0,0,1,0.19125,0.00425,0.34425
1,1013,45356,-0.0042498,0,-16.739,1,0.1245,0.00425,0.28386
1,1013.6,47114,-0.18185,0,-18.65,1,0.098838,0.00425,0.26933
1,1012,41910,-0.15934,0,-13.435,1,0.14425,0.00425,0.35332
0,1004.1,13885,0,0,0,1,0.18275,0.00425,0.09775
1,1010.8,37332,0.4105,0,-14.58,1,0.13656,0.00425,0.23347
1,1008.7,29936,-0.024367,0,-16.341,1,0.1232,0.00425,0.33844
1,1016.5,57506,0.26314,0,-12.385,1,0.14767,0.00425,0.040138
1,1006.1,20683,-0.77106,0,-10.753,1,0.15809,0.00425,0.68524
1,1010.9,37478,0.49044,0,-14,1,0.14193,0.00425,0.01863
0,1003.9,13395,0,0,0,1,0.18275,0.00425,0.32725
1,1011.9,40889,0.12723,0,-18.197,1,0.10683,0.00425,0.39147
1,1015.6,54583,-0.13052,0,-18.397,1,0.096614,0.00425,0.2584
1,1017.8,62691,-0.085069,0,-18.483,1,0.084735,0.00425,0.083712
1,1009.8,33650,-0.30054,0,-18.029,1,0.063689,0.00425,0.38099
1,1021.3,75474,-0.063429,0,-14.42,1,0.13538,0.00425,0.28588
1,1018.5,64949,0.16667,0,-17.048,1,0.11755,0.00425,0.69004
1,1012.2,42243,-0.0081167,0,-10.895,1,0.16023,0.00425,0.4035
1,1007.1,24433,-0.09074,0,-18.993,1,0.093354,0.00425,0.32316
0,1003.7,12712,0,0,0,1,0.18275,0.00425,0.06375
1,1009.2,31505,-0.38513,0,-19.032,1,0.090282,0.00425,0.097794
1,1014,48772,0.55728,0,-17.611,1,0.11364,0.00425,0.042156
1,1016.1,56481,-0.74981,0,-14.302,1,0.14374,0.00425,0.32529
1,1014.2,49425,-0.17758,0,-17.559,1,0.11392,0.00425,0.25955
0,1000,3.5187,0,0,0,1,0.19125,0.00425,0.03825
0,1004.9,16496,0,0,0,1,0.18275,0.00425,0.05525
0,1003.3,11286,0,0,0,1,0.18275,0.00425,0.38675
1,1014.9,52368,0.22869,0,-16.976,1,0.1232,0.00425,0.67212
1,1018.9,66690,0.82922,0,-15.905,1,0.12192,0.00425,0.17389
1,1011.9,41267,0.12168,0,-16.693,1,0.11962,0.00425,0.1227
1,1017.2,60558,0.14742,0,-14.707,1,0.13609,0.00425,0.33341
1,1014.5,50764,-0.11359,0,-18.611,1,0.078334,0.00425,0.080441
1,1017.5,61516,0.31571,0,-15.99,1,0.12434,0.00425,0.2302
1,1014.5,50663,-0.036714,0,-18.432,1,0.096564,0.00425,0.11218
1,1006.5,22103,-0.2764,0,-14.335,1,0.13742,0.00425,0.14822
1,1010.5,35771,0.36525,0,-17.931,1,0.10875,0.00425,0.66312
1,1010.5,36406,-0.026668,0,-18.069,1,0.10567,0.00425,0.16681
1,1017.5,61299,0.050862,0,-14.405,1,0.13679,0.00425,0.1612
0,1030,1.0934e+05,0,0,0,1,0.17425,0.00425,0.05525
1,1015.1,52266,-0.1783,0,-18.602,1,0.085207,0.00425,0.254
1,1008.9,30559,0.12276,0,-18.537,1,0.071831,0.00425,0.38008
0,1022.1,78285,0,0,0,1,0.17425,0.00425,0.34425
0,1000,5.5144,0,0,0,1,0.19125,0.00425,0.11475
1,1007.3,24848,0.141,0,-15.928,1,0.13123,0.00425,0.03254
1,1014.2,49609,-0.16069,0,-18.445,1,0.07289,0.00425,0.24188
1,1009.3,31402,-0.39007,0,-17.014,1,0.11918,0.00425,0.093964
1,1015.2,53179,-0.6596,0,-15.207,1,0.13504,0.00425,0.69146
1,1008.1,27616,0.045847,0,-16.789,1,0.12437,0.00425,0.18921
1,1013.2,46233,-0.0087971,0,-18.715,1,0.084047,0.00425,0.32458
0,1000,3.4434,0,0,0,1,0.19125,0.00425,0.41225
1,1015,52386,-0.49785,0,-17.379,1,0.11337,0.00425,0.12158
1,1008.9,30745,-0.21289,0,-18.551,1,0.093791,0.00425,0.36825
1,1008.5,29199,0.2857,0,-11.072,1,0.16006,0.00425,0.1759
0,1025.5,92316,0,0,0,1,0.17425,0.00425,0.09775
1,1009.3,31416,0.45682,0,-18.096,1,0.10771,0.00425,0.2146
1,1013.8,47752,0.44643,0,-13.264,1,0.14472,0.00425,0.28596
1,1019.1,67331,0.14088,0,-16.663,1,0.11985,0.00425,0.2317
1,1011.1,38639,0.17376,0,-18.79,1,0.092799,0.00425,0.047191
1,1009.4,31755,-0.2652,0,-18.168,1,0.1102,0.00425,0.18336
0,1027,98012,0,0,0,1,0.17425,0.00425,0.32725
1,1011.4,39291,-0.05724,0,-18.638,1,0.073404,0.00425,0.20797
1,1019.1,67394,-1.1143,0,-11.48,1,0.15166,0.00425,0.10933
1,1010.6,36562,-0.57767,0,-14.031,1,0.14312,0.00425,0.40006
0,1000,2.7919,0,0,0,1,0.19125,0.00425,0.08075
1,1012.1,42005,-0.12723,0,-18.333,1,0.10061,0.00425,0.10737
1,1012,41557,-0.054753,0,-18.504,1,0.095997,0.00425,0.29757
0,1032.4,1.1944e+05,0,0,0,1,0.17425,0.00425,0.31875
1,1015.9,55566,-0.21279,0,-16.418,1,0.1252,0.00425,0.35461
1,1010.3,35412,0.056842,0,-18.826,1,0.081313,0.00425,0.0033565
0,1022.4,80171,0,0,0,1,0.17425,0.00425,-0.00425
1,1021.6,76796,0.16215,0,-18.238,1,0.077093,0.00425,0.15042
1,1009.6,33022,-0.70069,0,-17.808,1,0.10837,0.00425,0.12227
1,1013.4,46282,0.49693,0,-16.633,1,0.12309,0.00425,0.068702
1,1006.7,22894,0.36737,0,-14.599,1,0.13594,0.00425,0.33801
1,1011.6,39727,0.43313,0,-13.675,1,0.14596,0.00425,0.28103
1,1012.8,44624,0.24109,0,-10.604,1,0.16014,0.00425,0.20435
1,1012.4,43215,-0.29403,0,-18.551,1,0.092102,0.00425,0.37648
1,1010.6,35837,0.052797,0,-19.017,1,0.078933,0.00425,0.095519
1,1006.3,21651,-0.10624,0,-19.185,1,0.082558,0.00425,0.11222
1,1005.1,17342,-0.076279,0,-18.848,1,0.086797,0.00425,0.27402
1,1013.4,46605,0.17153,0,-11.18,1,0.15667,0.00425,0.6913
0,1000,2.2747,0,0,0,1,0.19125,0.00425,0.06375
1,1014.8,51681,-0.42601,0,-10.835,1,0.16011,0.00425,0.12624
1,1019.8,70372,-0.074633,0,-18.242,1,0.096374,0.00425,0.22293
1,1009,30626,0.035567,0,-19.102,1,0.078541,0.00425,0.063531
1,1014.2,49615,-0.48984,0,-14.826,1,0.13475,0.00425,0.13365
1,1009.7,32886,0.29943,0,-18.796,1,0.079105,0.00425,0.019295
1,1020.6,73446,-0.21908,0,-18.397,1,0.077116,0.00425,0.18066
1,1009.4,32565,-0.41371,0,-16.586,1,0.12438,0.00425,0.33128
1,1010,34269,0.31788,0,-14.494,1,0.14266,0.00425,0.36896
0,1003.4,11656,0,0,0,1,0.18275,0.00425,0.10625
1,1001.1,3936.2,-0.13672,0,-10.129,1,0.16185,0.00425,0.022656
1,1002.4,8048.2,-0.60206,0,-15.025,1,0.13393,0.00425,0.078826
1,1013,45226,0.33258,0,-16.385,1,0.12391,0.00425,0.024323
1,1007.5,25879,-0.45036,0,-18.197,1,0.10714,0.00425,0.19226
1,1013.2,45818,-0.091233,0,-17.315,1,0.11299,0.00425,0.17558
1,1012.7,43846,0.02695,0,-17.313,1,0.11781,0.00425,0.06731
0,1000,2.5326,0,0,0,1,0.19125,0.00425,0.35275
1,1001.6,5619.9,-0.15538,0,-14.742,1,0.13898,0.00425,0.19943
1,1011.3,39010,-0.27012,0,-13.77,1,0.14124,0.00425,0.12256
1,1018.6,65412,0.42302,0,-12.16,1,0.14947,0.00425,0.30841
1,1015.7,54620,-0.017759,0,-18.281,1,0.084733,0.00425,0.38204
0,1003.3,11091,0,0,0,1,0.18275,0.00425,0.00425
1,1011.8,41241,0.061165,0,-16.902,1,0.1196,0.00425,0.034072
1,1027.9,1.0127e+05,0.51351,0,-12.23,1,0.15206,0.00425,0.016222
1,1013.3,46554,0.3426,0,-16.276,1,0.12195,0.00425,0.6795
1,1019,66948,-0.19155,0,-18.333,1,0.086547,0.00425,0.015969
0,1018.3,64359,0,0,0,1,0.17425,0.00425,0.14875
1,1011.3,39025,0.12405,0,-18.507,1,0.076901,0.00425,0.21941
1,1014.9,51704,-0.26251,0,-18.251,1,0.097435,0.00425,0.17338
1,1010.7,37093,0.12092,0,-15.303,1,0.13508,0.00425,0.68202
0,1025.6,93067,0,0,0,1,0.17425,0.00425,0.06375
1,1014.7,51320,-0.56299,0,-12.196,1,0.14848,0.00425,0.086346
1,1011.6,40132,-0.14033,0,-18.531,1,0.081697,0.00425,0.21177
0,1000,4.1514,0,0,0,1,0.19125,0.00425,0.14025
0,1005.2,17781,0,0,0,1,0.18275,0.00425,0.31875
1,1011.2,38717,0.40663,0,-10.267,1,0.15899,0.00425,0.11174
1,1000.5,1435.4,0.050249,0,-9.48,1,0.15938,0.00425,0.073044
1,1019.6,69013,-0.15192,0,-11.706,1,0.15967,0.00425,0.25568
1,1005,16919,-0.4106,0,-16.515,1,0.13049,0.00425,0.30194
1,1013.3,46094,0.14663,0,-14.411,1,0.14218,0.00425,0.22128
